CustomerID,monetary,frequency,cycle,recency,R,F,M,segment
12936,1012.9,5,15.25,18.0,4,3,4,Potential High Value Customers
12937,1504.27,4,84.0,16.0,4,3,4,Potential High Value Customers
12938,114.14,1,,26.0,4,1,1,Regular Customers
12939,11581.8,8,38.57142857142857,65.0,3,4,5,Regular Customers
12940,877.54,4,13.666666666666666,47.0,3,3,3,Regular Customers
12942,683.9,3,117.0,132.0,2,2,3,Regular Customers
12944,604.51,2,319.0,36.0,3,2,3,Regular Customers
12945,462.95,1,,289.0,1,1,2,Regular Customers
12947,1407.29,9,28.75,144.0,2,4,4,At Risk Customers
12948,2053.7,8,35.42857142857143,17.0,4,4,5,High Value Customers
12949,4143.02,9,27.75,31.0,4,4,5,High Value Customers
12950,1843.0,3,11.0,3.0,5,2,4,Potential High Value Customers
12951,1050.57,7,53.66666666666666,9.0,5,4,4,High Value Customers
12952,1382.84,5,18.25,6.0,5,3,4,Potential High Value Customers
12953,329.85,1,,10.0,5,1,2,Regular Customers
12955,4734.26,14,20.46153846153846,2.0,5,4,5,High Value Customers
12956,108.07,1,,307.0,1,1,1,Regular Customers
12957,3979.04,12,30.454545454545453,5.0,5,4,5,High Value Customers
12962,266.39,2,106.0,8.0,5,2,2,Regular Customers
12963,1856.63,8,51.0,9.0,5,4,4,High Value Customers
12965,771.91,1,,90.0,2,1,3,Regular Customers
12966,160.18,1,,10.0,5,1,1,Regular Customers
12967,1276.55,4,122.66666666666669,4.0,5,3,4,Potential High Value Customers
12968,135.95,1,,113.0,2,1,1,Regular Customers
12970,452.24,4,105.0,8.0,5,3,2,Regular Customers
12971,10933.76,86,4.341176470588235,4.0,5,5,5,High Value Customers
12974,144.8,1,,198.0,1,1,1,Regular Customers
12976,738.6,1,,212.0,1,1,3,Regular Customers
12977,39.24,1,,157.0,2,1,1,Regular Customers
12980,7092.06,12,18.454545454545453,156.0,2,4,5,At Risk Customers
12981,372.22,2,104.0,30.0,4,2,2,Regular Customers
12982,377.2,2,3.0,240.0,1,2,2,Regular Customers
12984,97.5,1,,19.0,4,1,1,Regular Customers
12985,1215.62,2,28.0,1.0,5,2,4,Potential High Value Customers
12987,545.0,3,62.0,74.0,2,2,3,Regular Customers
12988,535.32,1,,293.0,1,1,3,Regular Customers
12989,6854.51,19,20.05555555555556,4.0,5,5,5,High Value Customers
12990,409.5,3,139.5,32.0,4,2,2,Regular Customers
12991,503.76,2,89.0,24.0,4,2,3,Regular Customers
12993,414.76,4,91.66666666666669,24.0,4,3,2,Regular Customers
12994,902.22,5,66.0,5.0,5,3,3,Regular Customers
12995,200.72,2,8.0,78.0,2,2,1,Regular Customers
12997,1197.94,7,49.16666666666666,23.0,4,4,4,High Value Customers
12999,455.88,3,24.5,197.0,1,2,2,Regular Customers
13000,534.85,3,129.0,107.0,2,2,3,Regular Customers
13001,9797.92,15,23.0,5.0,5,4,5,High Value Customers
13002,120.95,1,,319.0,1,1,1,Regular Customers
13003,149.05,3,54.5,106.0,2,2,1,Regular Customers
13004,5613.43,19,19.22222222222222,12.0,5,5,5,High Value Customers
13005,468.95,3,36.5,174.0,2,2,2,Regular Customers
13006,81.57,1,,57.0,3,1,1,Regular Customers
13008,229.47,1,,324.0,1,1,1,Regular Customers
13011,50.55,1,,373.0,1,1,1,Regular Customers
13012,1316.72,8,40.71428571428572,10.0,5,4,4,High Value Customers
13013,4786.99,15,26.428571428571427,2.0,5,4,5,High Value Customers
13014,3365.43,16,18.6,3.0,5,5,5,High Value Customers
13015,3346.28,5,49.0,54.0,3,3,5,Regular Customers
13016,789.89,3,25.0,74.0,2,2,3,Regular Customers
13017,204.0,1,,8.0,5,1,1,Regular Customers
13018,7272.75,29,9.964285714285714,17.0,4,5,5,High Value Customers
13021,2611.4300000000003,10,39.333333333333336,5.0,5,4,5,High Value Customers
13023,599.9,2,65.0,65.0,3,2,3,Regular Customers
13026,958.77,6,54.8,2.0,5,3,4,Potential High Value Customers
13027,6912.0,6,48.2,114.0,2,3,5,Regular Customers
13028,659.68,3,11.5,23.0,4,2,3,Regular Customers
13029,1247.5,3,161.5,31.0,4,2,4,Potential High Value Customers
13030,799.48,2,357.0,12.0,5,2,3,Regular Customers
13032,996.52,3,24.5,39.0,3,2,4,Regular Customers
13033,190.55,1,,358.0,1,1,1,Regular Customers
13034,642.77,2,315.0,55.0,3,2,3,Regular Customers
13035,886.63,3,101.5,58.0,3,2,3,Regular Customers
13037,881.07,3,59.0,139.0,2,2,3,Regular Customers
13038,908.46,3,105.0,81.0,2,2,3,Regular Customers
13040,676.99,2,25.0,9.0,5,2,3,Regular Customers
13043,471.57,2,20.0,254.0,1,2,2,Regular Customers
13044,560.47,1,,292.0,1,1,3,Regular Customers
13045,305.28000000000003,1,,100.0,2,1,2,Regular Customers
13046,629.3100000000001,2,236.0,31.0,4,2,3,Regular Customers
13047,3089.1,16,21.8,47.0,3,5,5,Regular Customers
13048,1805.91,5,78.25,15.0,4,3,4,Potential High Value Customers
13049,656.6800000000001,2,254.0,65.0,3,2,3,Regular Customers
13050,5680.86,28,13.22222222222222,10.0,5,5,5,High Value Customers
13052,348.15000000000003,1,,213.0,1,1,2,Regular Customers
13055,1201.96,4,49.66666666666666,65.0,3,3,4,Regular Customers
13058,271.40000000000003,3,63.5,25.0,4,2,2,Regular Customers
13059,183.4,1,,250.0,1,1,1,Regular Customers
13060,307.53,1,,254.0,1,1,2,Regular Customers
13061,248.61,1,,73.0,2,1,2,Regular Customers
13062,346.98,1,,192.0,1,1,2,Regular Customers
13064,1119.49,4,105.0,13.0,4,3,4,Potential High Value Customers
13065,205.86,1,,374.0,1,1,1,Regular Customers
13066,430.9,2,8.0,25.0,4,2,2,Regular Customers
13067,115.46,1,,83.0,2,1,1,Regular Customers
13068,344.0,2,309.0,11.0,5,2,2,Regular Customers
13069,3775.9,27,14.192307692307692,1.0,5,5,5,High Value Customers
13070,228.8,1,,193.0,1,1,1,Regular Customers
13072,177.15,1,,267.0,1,1,1,Regular Customers
13075,919.61,1,,130.0,2,1,4,Regular Customers
13077,729.27,4,121.66666666666669,2.0,5,3,3,Regular Customers
13078,12435.23,42,8.902439024390244,2.0,5,5,5,High Value Customers
13079,220.1,5,34.0,5.0,5,3,1,Regular Customers
13080,58.08,1,,180.0,1,1,1,Regular Customers
13081,28013.43,18,21.764705882352946,2.0,5,5,5,High Value Customers
13082,3595.48,10,23.55555555555556,127.0,2,4,5,At Risk Customers
13083,303.75,2,71.0,5.0,5,2,2,Regular Customers
13085,272.38,3,69.0,158.0,2,2,2,Regular Customers
13089,57385.88,118,3.1367521367521367,3.0,5,5,5,High Value Customers
13090,8674.39,17,22.75,9.0,5,5,5,High Value Customers
13091,319.82,2,7.0,22.0,4,2,2,Regular Customers
13092,459.83,5,72.25,71.0,3,3,2,Regular Customers
13093,7778.269999999999,13,8.833333333333334,268.0,1,4,5,At Risk Customers
13094,1708.86,16,23.133333333333333,22.0,4,5,4,High Value Customers
13095,74.39999999999999,1,,71.0,3,1,1,Regular Customers
13097,5908.27,14,25.23076923076923,33.0,3,4,5,Regular Customers
13098,28739.66,40,8.102564102564102,2.0,5,5,5,High Value Customers
13099,207.36,1,,100.0,2,1,1,Regular Customers
13101,101.19,1,,235.0,1,1,1,Regular Customers
13102,6342.19,27,14.0,2.0,5,5,5,High Value Customers
13103,243.94,1,,40.0,3,1,1,Regular Customers
13104,1098.48,6,70.2,4.0,5,3,4,Potential High Value Customers
13106,59.5,2,5.0,129.0,2,2,1,Regular Customers
13107,1524.07,5,72.25,45.0,3,3,4,Regular Customers
13108,350.06,1,,373.0,1,1,2,Regular Customers
13109,766.84,5,38.75,3.0,5,3,3,Regular Customers
13110,1452.87,8,40.0,32.0,4,4,4,High Value Customers
13113,10755.14,38,9.891891891891891,1.0,5,5,5,High Value Customers
13115,2225.18,10,19.55555555555556,9.0,5,4,5,High Value Customers
13116,485.19,2,21.0,118.0,2,2,3,Regular Customers
13117,984.91,8,50.142857142857146,22.0,4,4,4,High Value Customers
13118,1125.0,6,53.8,20.0,4,3,4,Potential High Value Customers
13120,30.6,1,,239.0,1,1,1,Regular Customers
13121,254.73,1,,270.0,1,1,2,Regular Customers
13122,922.39,2,146.0,95.0,2,2,4,Regular Customers
13124,3866.33,3,135.0,90.0,2,2,5,Regular Customers
13126,2056.29,8,51.71428571428572,5.0,5,4,5,High Value Customers
13127,259.17,1,,78.0,2,1,2,Regular Customers
13130,64.0,1,,95.0,2,1,1,Regular Customers
13131,1039.3,4,54.66666666666666,24.0,4,3,4,Potential High Value Customers
13132,77.3,1,,262.0,1,1,1,Regular Customers
13133,109.8,2,31.0,274.0,1,2,1,Regular Customers
13134,1740.63,7,28.0,73.0,2,4,4,At Risk Customers
13135,3096.0,1,,197.0,1,1,5,Regular Customers
13136,2565.03,10,35.0,51.0,3,4,5,Regular Customers
13137,3650.41,8,42.57142857142857,11.0,5,4,5,High Value Customers
13138,962.39,6,70.0,23.0,4,3,4,Potential High Value Customers
13139,5055.79,8,34.714285714285715,17.0,4,4,5,High Value Customers
13140,423.72,3,129.0,109.0,2,2,2,Regular Customers
13141,2385.8,6,46.2,85.0,2,3,5,Regular Customers
13142,307.09,1,,20.0,4,1,2,Regular Customers
13144,110.95,1,,333.0,1,1,1,Regular Customers
13145,614.77,5,83.25,40.0,3,3,3,Regular Customers
13146,228.91,1,,27.0,4,1,1,Regular Customers
13147,712.8000000000001,4,29.666666666666668,11.0,5,3,3,Regular Customers
13148,3467.43,17,20.9375,30.0,4,5,5,High Value Customers
13149,1676.06,4,91.66666666666669,15.0,4,3,4,Potential High Value Customers
13151,1250.37,2,92.0,204.0,1,2,4,Regular Customers
13153,486.22,1,,6.0,5,1,3,Regular Customers
13155,971.76,4,111.66666666666669,34.0,3,3,4,Regular Customers
13157,1721.57,5,62.25,50.0,3,3,4,Regular Customers
13158,1201.06,4,74.66666666666667,95.0,2,3,4,Regular Customers
13159,1379.75,5,26.75,9.0,5,3,4,Potential High Value Customers
13160,91.8,1,,23.0,4,1,1,Regular Customers
13161,112.75,1,,314.0,1,1,1,Regular Customers
13162,1644.99,5,53.0,123.0,2,3,4,Regular Customers
13165,1021.48,2,305.0,47.0,3,2,4,Regular Customers
13166,414.7,2,1.0,283.0,1,2,2,Regular Customers
13167,779.33,4,41.66666666666666,19.0,4,3,3,Regular Customers
13168,1310.14,5,70.5,37.0,3,3,4,Regular Customers
13169,712.88,2,189.0,64.0,3,2,3,Regular Customers
13170,116.01,1,,27.0,4,1,1,Regular Customers
13171,426.81,5,72.75,9.0,5,3,2,Regular Customers
13173,353.65,2,363.0,5.0,5,2,2,Regular Customers
13174,2813.03,3,176.5,17.0,4,2,5,Potential High Value Customers
13176,492.84,1,,47.0,3,1,3,Regular Customers
13177,282.45,1,,65.0,3,1,2,Regular Customers
13178,5725.47,11,33.4,27.0,4,4,5,High Value Customers
13182,121.18,1,,46.0,3,1,1,Regular Customers
13183,3957.78,9,40.875,8.0,5,4,5,High Value Customers
13184,1647.79,11,27.6,15.0,4,4,4,High Value Customers
13185,71.4,1,,268.0,1,1,1,Regular Customers
13186,1539.69,5,22.25,40.0,3,3,4,Regular Customers
13187,236.02,1,,338.0,1,1,1,Regular Customers
13188,114.6,1,,12.0,5,1,1,Regular Customers
13189,260.68,2,97.0,19.0,4,2,2,Regular Customers
13192,911.94,2,110.0,96.0,2,2,3,Regular Customers
13193,117.88,1,,62.0,3,1,1,Regular Customers
13194,60.7,1,,136.0,2,1,1,Regular Customers
13196,1797.78,4,83.66666666666667,12.0,5,3,4,Potential High Value Customers
13198,3386.04,7,58.5,11.0,5,4,5,High Value Customers
13199,9788.96,37,10.083333333333334,4.0,5,5,5,High Value Customers
13200,870.09,4,35.666666666666664,20.0,4,3,3,Regular Customers
13203,869.46,4,77.66666666666667,10.0,5,3,3,Regular Customers
13207,250.26,2,135.0,16.0,4,2,2,Regular Customers
13208,1199.42,5,62.5,60.0,3,3,4,Regular Customers
13209,5843.76,10,36.77777777777778,31.0,4,4,5,High Value Customers
13210,353.48,1,,94.0,2,1,2,Regular Customers
13211,1197.42,3,175.5,11.0,5,2,4,Potential High Value Customers
13212,780.58,4,17.333333333333332,10.0,5,3,3,Regular Customers
13213,1518.43,6,28.6,57.0,3,3,4,Regular Customers
13216,333.74,1,,268.0,1,1,2,Regular Customers
13217,133.62,5,8.5,123.0,2,3,1,Regular Customers
13218,62.63999999999999,1,,128.0,2,1,1,Regular Customers
13220,819.2900000000001,4,52.66666666666666,79.0,2,3,3,Regular Customers
13221,844.86,2,119.0,241.0,1,2,3,Regular Customers
13223,163.20000000000002,2,32.0,201.0,1,2,1,Regular Customers
13224,2147.85,3,45.5,61.0,3,2,5,Regular Customers
13225,6083.04,7,59.66666666666666,4.0,5,4,5,High Value Customers
13226,108.21,1,,274.0,1,1,1,Regular Customers
13227,257.7,1,,202.0,1,1,2,Regular Customers
13228,358.0,1,,82.0,2,1,2,Regular Customers
13229,160.95,1,,226.0,1,1,1,Regular Customers
13230,2763.41,15,25.785714285714285,5.0,5,4,5,High Value Customers
13232,1357.0,7,38.5,13.0,4,4,4,High Value Customers
13233,605.12,2,262.0,75.0,2,2,3,Regular Customers
13235,1031.07,1,,213.0,1,1,4,Regular Customers
13236,727.27,3,41.0,25.0,4,2,3,Regular Customers
13238,680.83,4,114.33333333333331,18.0,4,3,3,Regular Customers
13239,329.56,1,,262.0,1,1,2,Regular Customers
13240,648.7,4,89.66666666666667,97.0,2,3,3,Regular Customers
13242,270.40000000000003,3,50.5,113.0,2,2,2,Regular Customers
13243,600.07,1,,204.0,1,1,3,Regular Customers
13244,121.74,1,,93.0,2,1,1,Regular Customers
13245,430.5,1,,51.0,3,1,2,Regular Customers
13246,1922.1,7,52.0,19.0,4,4,4,High Value Customers
13247,501.12,4,21.666666666666668,18.0,4,3,3,Regular Customers
13248,465.68,2,65.0,125.0,2,2,2,Regular Customers
13249,711.41,3,84.5,93.0,2,2,3,Regular Customers
13253,1030.4,2,183.0,157.0,2,2,4,Regular Customers
13255,390.66,3,185.0,4.0,5,2,2,Regular Customers
13258,698.58,3,97.0,12.0,5,2,3,Regular Customers
13259,292.32,1,,62.0,3,1,2,Regular Customers
13260,557.62,1,,62.0,3,1,3,Regular Customers
13261,944.1,2,17.0,269.0,1,2,4,Regular Customers
13262,200.29,1,,264.0,1,1,1,Regular Customers
13263,7428.85,34,9.818181818181818,2.0,5,5,5,High Value Customers
13265,2107.66,5,55.0,54.0,3,3,5,Regular Customers
13266,3762.67,18,14.411764705882351,12.0,5,5,5,High Value Customers
13267,4404.44,26,14.56,3.0,5,5,5,High Value Customers
13268,3145.6,11,25.0,18.0,4,4,5,High Value Customers
13269,5317.58,16,24.53333333333333,2.0,5,5,5,High Value Customers
13270,590.0,1,,367.0,1,1,3,Regular Customers
13271,178.26,1,,38.0,3,1,1,Regular Customers
13272,276.56,2,58.0,32.0,4,2,2,Regular Customers
13273,138.98,1,,114.0,2,1,1,Regular Customers
13276,590.9300000000001,2,36.0,64.0,3,2,3,Regular Customers
13277,258.4,4,39.333333333333336,16.0,4,3,2,Regular Customers
13278,542.73,1,,41.0,3,1,3,Regular Customers
13279,126.3,2,14.0,65.0,3,2,1,Regular Customers
13280,814.86,3,107.5,123.0,2,2,3,Regular Customers
13282,1089.09,5,50.5,19.0,4,3,4,Potential High Value Customers
13283,93.66,2,126.0,60.0,3,2,1,Regular Customers
13284,196.15,1,,331.0,1,1,1,Regular Customers
13285,2709.12,4,89.0,24.0,4,3,5,Potential High Value Customers
13291,361.11,1,,156.0,2,1,2,Regular Customers
13292,578.9399999999999,2,246.0,39.0,3,2,3,Regular Customers
13294,873.74,2,60.0,190.0,1,2,3,Regular Customers
13295,201.2,1,,360.0,1,1,1,Regular Customers
13296,87.4,1,,138.0,2,1,1,Regular Customers
13297,2089.85,4,20.0,8.0,5,3,5,Potential High Value Customers
13298,360.0,1,,2.0,5,1,2,Regular Customers
13299,142.5,1,,269.0,1,1,1,Regular Customers
13300,365.29,2,5.0,165.0,2,2,2,Regular Customers
13301,600.19,4,63.0,104.0,2,3,3,Regular Customers
13302,63.75,1,,156.0,2,1,1,Regular Customers
13304,300.42,1,,352.0,1,1,2,Regular Customers
13305,2000.86,10,40.888888888888886,5.0,5,4,4,High Value Customers
13307,15.0,1,,121.0,2,1,1,Regular Customers
13308,1367.61,4,60.333333333333336,23.0,4,3,4,Potential High Value Customers
13309,1456.79,5,75.25,8.0,5,3,4,Potential High Value Customers
13310,1083.63,5,74.0,29.0,4,3,4,Potential High Value Customers
13311,598.57,2,146.0,5.0,5,2,3,Regular Customers
13313,1555.32,5,79.25,23.0,4,3,4,Potential High Value Customers
13314,583.61,4,24.0,2.0,5,3,3,Regular Customers
13316,5977.7300000000005,4,72.33333333333333,38.0,3,3,5,Regular Customers
13317,2140.92,8,41.71428571428572,67.0,3,4,5,Regular Customers
13318,640.76,3,18.0,2.0,5,2,3,Regular Customers
13319,10677.46,36,10.342857142857143,6.0,5,5,5,High Value Customers
13320,1491.7,5,33.75,79.0,2,3,4,Regular Customers
13321,567.36,2,14.0,73.0,2,2,3,Regular Customers
13322,199.48,1,,18.0,4,1,1,Regular Customers
13323,787.85,5,20.25,4.0,5,3,3,Regular Customers
13324,7072.8,12,29.818181818181817,33.0,3,4,5,Regular Customers
13325,675.3,1,,82.0,2,1,3,Regular Customers
13327,3617.57,8,46.71428571428572,39.0,3,4,5,Regular Customers
13328,1308.48,1,,317.0,1,1,4,Regular Customers
13329,740.4,4,111.66666666666669,32.0,4,3,3,Regular Customers
13330,1140.93,3,111.5,93.0,2,2,4,Regular Customers
13332,350.9,1,,15.0,4,1,2,Regular Customers
13334,3536.82,3,111.5,83.0,2,2,5,Regular Customers
13336,795.12,1,,78.0,2,1,3,Regular Customers
13338,381.82,2,3.0,155.0,2,2,2,Regular Customers
13339,860.12,1,,201.0,1,1,3,Regular Customers
13340,10736.48,7,38.5,46.0,3,4,5,Regular Customers
13341,775.85,1,,261.0,1,1,3,Regular Customers
13343,253.93,1,,178.0,2,1,2,Regular Customers
13344,2543.72,3,105.0,68.0,3,2,5,Regular Customers
13345,327.6,2,11.0,277.0,1,2,2,Regular Customers
13347,291.36,1,,71.0,3,1,2,Regular Customers
13348,233.76,1,,65.0,3,1,1,Regular Customers
13349,197.32,1,,11.0,5,1,1,Regular Customers
13350,810.72,3,31.5,17.0,4,2,3,Regular Customers
13351,323.94,1,,67.0,3,1,2,Regular Customers
13352,339.28,2,53.0,8.0,5,2,2,Regular Customers
13354,743.53,1,,72.0,2,1,3,Regular Customers
13355,674.7,1,,123.0,2,1,3,Regular Customers
13356,768.24,1,,81.0,2,1,3,Regular Customers
13357,609.95,1,,258.0,1,1,3,Regular Customers
13358,389.03,1,,269.0,1,1,2,Regular Customers
13359,381.26,2,4.0,60.0,3,2,2,Regular Customers
13362,3085.49,5,71.0,4.0,5,3,5,Potential High Value Customers
13363,892.5,2,26.0,18.0,4,2,3,Regular Customers
13365,2191.22,3,104.5,9.0,5,2,5,Potential High Value Customers
13366,56.16,1,,51.0,3,1,1,Regular Customers
13368,573.4,2,81.0,257.0,1,2,3,Regular Customers
13369,213.75,2,11.0,355.0,1,2,1,Regular Customers
13370,721.32,2,5.0,367.0,1,2,3,Regular Customers
13372,328.64,1,,90.0,2,1,2,Regular Customers
13373,3312.25,3,108.0,61.0,3,2,5,Regular Customers
13375,772.9,2,7.0,82.0,2,2,3,Regular Customers
13376,869.76,3,67.5,100.0,2,2,3,Regular Customers
13379,572.56,3,55.0,27.0,4,2,3,Regular Customers
13381,3626.81,7,46.16666666666666,22.0,4,4,5,High Value Customers
13382,222.99,1,,281.0,1,1,1,Regular Customers
13384,4122.28,9,18.5,31.0,4,4,5,High Value Customers
13385,534.57,1,,330.0,1,1,3,Regular Customers
13388,627.15,2,0.0,132.0,2,2,3,Regular Customers
13389,797.96,3,110.5,12.0,5,2,3,Regular Customers
13390,544.08,1,,75.0,2,1,3,Regular Customers
13391,59.8,1,,204.0,1,1,1,Regular Customers
13394,2331.5,9,38.5,2.0,5,4,5,High Value Customers
13395,307.72,1,,186.0,1,1,2,Regular Customers
13396,1325.29,3,149.0,22.0,4,2,4,Potential High Value Customers
13397,1539.18,6,53.4,73.0,2,3,4,Regular Customers
13398,457.34,1,,193.0,1,1,2,Regular Customers
13402,621.23,2,245.0,128.0,2,2,3,Regular Customers
13403,75.0,1,,18.0,4,1,1,Regular Customers
13404,252.49,2,211.0,2.0,5,2,2,Regular Customers
13405,557.45,2,113.0,205.0,1,2,3,Regular Customers
13408,27888.38,74,5.095890410958904,2.0,5,5,5,High Value Customers
13410,988.91,7,47.16666666666666,9.0,5,4,4,High Value Customers
13411,213.55,1,,108.0,2,1,1,Regular Customers
13414,1390.5,3,81.5,134.0,2,2,4,Regular Customers
13416,712.5,2,38.0,44.0,3,2,3,Regular Customers
13417,640.83,2,201.0,5.0,5,2,3,Regular Customers
13418,5845.44,22,17.19047619047619,12.0,5,5,5,High Value Customers
13419,221.06,1,,64.0,3,1,1,Regular Customers
13420,140.35,3,18.0,135.0,2,2,1,Regular Customers
13421,1840.58,2,250.0,41.0,3,2,4,Regular Customers
13422,2601.55,2,13.0,52.0,3,2,5,Regular Customers
13425,1624.21,3,93.0,109.0,2,2,4,Regular Customers
13426,3558.32,11,35.9,1.0,5,4,5,High Value Customers
13427,582.6,3,98.0,20.0,4,2,3,Regular Customers
13428,218.47,1,,11.0,5,1,1,Regular Customers
13429,1006.8,4,21.666666666666668,11.0,5,3,4,Potential High Value Customers
13430,652.0699999999999,3,34.0,19.0,4,2,3,Regular Customers
13431,1269.1,2,21.0,68.0,3,2,4,Regular Customers
13434,534.24,2,22.0,75.0,2,2,3,Regular Customers
13435,3794.49,9,23.0,6.0,5,4,5,High Value Customers
13436,196.89,1,,2.0,5,1,1,Regular Customers
13437,3408.06,7,29.33333333333333,15.0,4,4,5,High Value Customers
13439,283.71,1,,256.0,1,1,2,Regular Customers
13441,296.64,1,,92.0,2,1,2,Regular Customers
13447,1104.23,4,4.0,24.0,4,3,4,Potential High Value Customers
13448,3465.67,10,39.66666666666666,17.0,4,4,5,High Value Customers
13449,291.88,1,,24.0,4,1,2,Regular Customers
13450,2043.72,6,38.4,27.0,4,3,5,Potential High Value Customers
13451,2916.45,6,61.6,27.0,4,3,5,Potential High Value Customers
13452,590.0,2,11.0,260.0,1,2,3,Regular Customers
13453,356.98,2,124.0,166.0,2,2,2,Regular Customers
13455,1007.35,4,114.0,25.0,4,3,4,Potential High Value Customers
13456,1737.8200000000002,7,31.666666666666668,18.0,4,4,4,High Value Customers
13458,9537.92,21,17.6,8.0,5,5,5,High Value Customers
13460,183.44,2,20.0,30.0,4,2,1,Regular Customers
13461,1445.0,3,62.5,39.0,3,2,4,Regular Customers
13462,143.25,2,69.0,184.0,1,2,1,Regular Customers
13464,674.68,1,,59.0,3,1,3,Regular Customers
13466,297.95,2,84.0,101.0,2,2,2,Regular Customers
13467,1083.71,2,26.0,11.0,5,2,4,Potential High Value Customers
13468,5656.75,41,9.3,2.0,5,5,5,High Value Customers
13470,165.0,2,16.0,100.0,2,2,1,Regular Customers
13471,2531.58,4,15.333333333333334,2.0,5,3,5,Potential High Value Customers
13473,417.54,3,136.0,61.0,3,2,2,Regular Customers
13474,229.59,1,,237.0,1,1,1,Regular Customers
13475,1431.78,4,35.666666666666664,192.0,1,3,4,Regular Customers
13476,1092.77,3,51.5,179.0,1,2,4,Regular Customers
13477,1441.53,8,36.285714285714285,38.0,3,4,4,Regular Customers
13479,291.0,2,34.0,201.0,1,2,2,Regular Customers
13481,1776.81,6,64.6,46.0,3,3,4,Regular Customers
13482,184.64,1,,233.0,1,1,1,Regular Customers
13483,140.34,1,,66.0,3,1,1,Regular Customers
13484,313.8,1,,242.0,1,1,2,Regular Customers
13485,454.24,1,,234.0,1,1,2,Regular Customers
